GrTr 3-Way Gaze,Prob(L),Prob(R)
2.0,0.0013074931921437383,0.9986925721168518
2.0,0.0013076644390821457,0.9986923336982727
2.0,0.0011167576303705573,0.9988831877708435
2.0,0.0011945911683142185,0.9988054037094116
2.0,0.001332567073404789,0.9986674785614014
2.0,0.0016423998167738318,0.9983575940132141
2.0,0.0016605714336037636,0.9983394145965576
2.0,0.0015010349452495575,0.9984989166259766
2.0,0.0011939371470361948,0.9988061189651489
2.0,0.0009670485742390156,0.9990329742431641
2.0,0.0012507971841841936,0.9987491369247437
2.0,0.0009375593508593738,0.9990624785423279
2.0,0.0014049065066501498,0.9985950589179993
2.0,0.00213950895704329,0.9978604912757874
2.0,0.0014534923247992992,0.9985464215278625
2.0,0.0013064398663118482,0.9986935257911682
2.0,0.001503337174654007,0.9984966516494751
2.0,0.001364645198918879,0.9986353516578674
2.0,0.0014146710745990276,0.9985853433609009
2.0,0.0011033217888325453,0.998896598815918
2.0,0.0009856015676632524,0.9990143775939941
2.0,0.0009797068778425455,0.9990203380584717
2.0,0.0011111547937616706,0.9988889098167419
2.0,0.0013729805359616876,0.9986270666122437
2.0,0.0014193103415891528,0.9985806941986084
2.0,0.0012886037584394217,0.998711347579956
2.0,0.0016123356763273478,0.9983876943588257
2.0,0.0009508237126283348,0.9990491271018982
2.0,0.0014889813028275967,0.998511016368866
2.0,0.0015160073526203632,0.9984840750694275
2.0,0.0015056976117193699,0.9984942674636841
2.0,0.0011579992715269327,0.9988420605659485
2.0,0.0014150841161608696,0.9985849857330322
2.0,0.0012975377030670643,0.9987024068832397
2.0,0.0012781965779140592,0.9987217783927917
2.0,0.001236739451996982,0.9987633228302002
2.0,0.0012028418714180589,0.9987971782684326
2.0,0.0017349676927551627,0.9982650876045227
2.0,0.002304223831743002,0.9976957440376282
2.0,0.0021806196309626102,0.9978194236755371
0.0,0.9980273842811584,0.0019726043101400137
0.0,0.9992891550064087,0.0007108711870387197
0.0,0.9995243549346924,0.00047559780068695545
0.0,0.9995192289352417,0.00048078279360197484
0.0,0.9995284080505371,0.0004716605762951076
0.0,0.9996470212936401,0.00035297340946272016
0.0,0.9995226860046387,0.00047734921099618077
0.0,0.9996192455291748,0.00038070621667429805
0.0,0.9996904134750366,0.0003096289001405239
0.0,0.9996923208236694,0.00030768674332648516
0.0,0.9997419714927673,0.00025806130724959075
0.0,0.999743640422821,0.00025633617769926786
0.0,0.9997337460517883,0.00026623765006661415
0.0,0.9998315572738647,0.00016845506615936756
0.0,0.9997316002845764,0.00026839965721592307
0.0,0.999777615070343,0.0002223584451712668
0.0,0.9997535347938538,0.00024645973462611437
0.0,0.9997069239616394,0.00029301029280759394
0.0,0.9997050166130066,0.0002950001507997513
0.0,0.9997010231018066,0.0002990475913975388
0.0,0.9996140599250793,0.0003859806165564805
0.0,0.9997220635414124,0.00027791725005954504
0.0,0.9996249675750732,0.00037506656371988356
0.0,0.9996565580368042,0.00034342732396908104
0.0,0.999666690826416,0.00033336872002109885
0.0,0.9994705319404602,0.0005294358124956489
0.0,0.9996715784072876,0.0003283872501924634
0.0,0.9997102618217468,0.00028972685686312616
0.0,0.9997430443763733,0.0002569302450865507
0.0,0.9997254014015198,0.0002746049431152642
0.0,0.9997316002845764,0.0002683727943804115
0.0,0.9997437596321106,0.00025620299857109785
0.0,0.9997028708457947,0.0002970420173369348
0.0,0.9997010231018066,0.00029900509980507195
0.0,0.9997535347938538,0.00024641462368890643
0.0,0.9997342228889465,0.000265751761617139
0.0,0.9997139573097229,0.00028598433709703386
0.0,0.9997523427009583,0.0002476719382684678
0.0,0.9998306035995483,0.00016936325118876994
0.0,0.9997910857200623,0.000208891840884462
0.0,0.9997984766960144,0.00020152921206317842
0.0,0.999510645866394,0.000489340047352016
0.0,0.9996826648712158,0.0003173480508849025
0.0,0.9996104836463928,0.00038955279160290956
0.0,0.9997318387031555,0.00026815617457032204
0.0,0.9995818734169006,0.00041818671161308885
0.0,0.999693751335144,0.00030628981767222285
0.0,0.9998306035995483,0.0001694096135906875
0.0,0.999747097492218,0.00025290451594628394
0.0,0.9996294975280762,0.00037048262311145663
0.0,0.9995843768119812,0.0004155848582740873
0.0,0.9996976852416992,0.0003023285244125873
0.0,0.9996941089630127,0.00030595037969760597
0.0,0.9997043013572693,0.00029562460258603096
0.0,0.9996391534805298,0.0003608881961554289
0.0,0.9997547268867493,0.00024525861954316497
0.0,0.9997177720069885,0.00028222237597219646
0.0,0.9996887445449829,0.00031128819682635367
0.0,0.9997143149375916,0.0002856347418855876
0.0,0.9996200799942017,0.00037991534918546677
0.0,0.9995231628417969,0.0004767943755723536
0.0,0.9996863603591919,0.0003136690647806972
0.0,0.999663233757019,0.00033681534114293754
0.0,0.9994890689849854,0.0005109281046316028
0.0,0.9995235204696655,0.00047654862282797694
0.0,0.9996157884597778,0.0003841911966446787
0.0,0.9996950626373291,0.0003049642837140709
1.0,0.9185099601745605,0.08149001747369766
1.0,0.9369550347328186,0.06304498761892319
1.0,0.9277803897857666,0.0722196102142334
1.0,0.9211751818656921,0.07882484793663025
1.0,0.9366918802261353,0.06330808997154236
1.0,0.938431978225708,0.06156802549958229
1.0,0.9402816295623779,0.059718407690525055
1.0,0.9254809021949768,0.0745190680027008
1.0,0.9253222942352295,0.07467776536941528
1.0,0.8966782689094543,0.10332176089286804
1.0,0.8963781595230103,0.10362179577350616
1.0,0.8921568393707275,0.10784319043159485
1.0,0.8911888003349304,0.10881119966506958
1.0,0.9148053526878357,0.0851946622133255
1.0,0.9304670691490173,0.06953295320272446
1.0,0.8811987042427063,0.1188012883067131
1.0,0.9155118465423584,0.08448810130357742
1.0,0.8987835049629211,0.10121652483940125
1.0,0.9077034592628479,0.09229649603366852
1.0,0.8422256708145142,0.15777429938316345
1.0,0.8649145364761353,0.13508543372154236
1.0,0.9016726016998291,0.09832742065191269
1.0,0.9042417407035828,0.09575830399990082
1.0,0.8432455658912659,0.15675443410873413
1.0,0.8928461074829102,0.10715389251708984
1.0,0.9306799173355103,0.06932009011507034
1.0,0.8665006756782532,0.13349927961826324
1.0,0.9027774333953857,0.09722261130809784
1.0,0.933044970035553,0.06695499271154404
1.0,0.8872635960578918,0.11273638159036636
1.0,0.9401048421859741,0.05989512428641319
1.0,0.9133760333061218,0.08662394434213638
1.0,0.8946604132652283,0.10533957183361053
1.0,0.9378541111946106,0.062145836651325226
1.0,0.9529904723167419,0.047009553760290146
1.0,0.84335857629776,0.15664145350456238
1.0,0.918109118938446,0.08189082890748978
0.0,0.9996447563171387,0.00035522604594007134
0.0,0.9996101260185242,0.0003899122530128807
0.0,0.9995701909065247,0.00042983307503163815
0.0,0.9997637867927551,0.00023626667098142207
0.0,0.9998292922973633,0.00017067411681637168
0.0,0.9997485280036926,0.00025151463341899216
0.0,0.9998739957809448,0.00012600932677742094
0.0,0.9998886585235596,0.00011134687520097941
0.0,0.9998770952224731,0.00012290642189327627
0.0,0.9998551607131958,0.00014480175741482526
0.0,0.9998462200164795,0.0001538140350021422
0.0,0.9997767806053162,0.00022326645557768643
0.0,0.9998424053192139,0.00015757294022478163
0.0,0.9998201727867126,0.00017983806901611388
0.0,0.9871712327003479,0.012828730046749115
0.0,0.7567275762557983,0.24327246844768524
0.0,0.7966902852058411,0.20330967009067535
0.0,0.945970356464386,0.05402964726090431
0.0,0.9966008067131042,0.0033992461394518614
0.0,0.9995087385177612,0.0004913128796033561
0.0,0.9995958209037781,0.0004041604115627706
0.0,0.9998327493667603,0.00016719725681468844
0.0,0.999845027923584,0.00015491453814320266
0.0,0.9997615218162537,0.00023851191508583724
0.0,0.9998323917388916,0.00016755060642026365
0.0,0.9998254179954529,0.00017466004646848887
0.0,0.9998383522033691,0.00016168033471331
0.0,0.9998352527618408,0.00016467776731587946
0.0,0.999868631362915,0.0001314050459768623
0.0,0.9997909665107727,0.00020903508993797004
0.0,0.9998711347579956,0.00012888209312222898
0.0,0.9998282194137573,0.0001716941042104736
0.0,0.9998359680175781,0.00016399424930568784
0.0,0.9997979998588562,0.00020200903236400336
0.0,0.9997724890708923,0.0002275352890137583
0.0,0.9997618794441223,0.0002381174563197419
0.0,0.9997738003730774,0.0002261696063214913
0.0,0.9998223185539246,0.00017771580314729363
0.0,0.9998794794082642,0.0001204981017508544
0.0,0.9998598098754883,0.00014016649220138788
0.0,0.9998109936714172,0.0001889881823444739
0.0,0.9998014569282532,0.00019856210565194488
0.0,0.9998278617858887,0.00017212686361745
0.0,0.9998255372047424,0.0001744378387229517
0.0,0.9998273253440857,0.0001727291091810912
0.0,0.9998346567153931,0.0001653355866437778
0.0,0.9998360872268677,0.0001638932735659182
0.0,0.9998316764831543,0.0001683527952991426
0.0,0.9997748732566833,0.000225174255319871
0.0,0.9998282194137573,0.00017175795801449567
0.0,0.9998236298561096,0.00017642455350141972
0.0,0.9998528957366943,0.0001470268762204796
0.0,0.9998754262924194,0.0001245323073817417
0.0,0.9998050332069397,0.00019498969777487218
0.0,0.9998452663421631,0.00015465567412320524
0.0,0.9998306035995483,0.00016942416550591588
0.0,0.9998880624771118,0.00011195949628017843
0.0,0.9998446702957153,0.0001553304900880903
0.0,0.9998384714126587,0.00016154411423485726
0.0,0.9998399019241333,0.00016007591329980642
0.0,0.9997633099555969,0.00023670814698562026
0.0,0.9998550415039062,0.0001449545525247231
0.0,0.9998345375061035,0.0001654625521041453
0.0,0.9998617172241211,0.00013824657071381807
0.0,0.9998569488525391,0.00014301951159723103
0.0,0.9998359680175781,0.00016400645836256444
0.0,0.9998117089271545,0.00018834938236977905
2.0,0.2385803461074829,0.7614197134971619
2.0,0.35646072030067444,0.643539309501648
2.0,0.2962460517883301,0.7037539482116699
2.0,0.4711517095565796,0.5288482904434204
2.0,0.12815281748771667,0.8718472123146057
2.0,0.018848801031708717,0.9811511635780334
2.0,0.01115378551185131,0.9888462424278259
2.0,0.006952708121389151,0.993047297000885
2.0,0.00619919691234827,0.9938008189201355
2.0,0.003491296898573637,0.9965086579322815
2.0,0.004369232337921858,0.9956307411193848
2.0,0.003981360234320164,0.9960185885429382
2.0,0.0014897031942382455,0.9985103011131287
2.0,0.0017485164571553469,0.9982514977455139
2.0,0.0014767656102776527,0.9985232949256897
2.0,0.0017620902508497238,0.9982378482818604
2.0,0.0014323784271255136,0.9985675811767578
2.0,0.002650083275511861,0.9973498582839966
2.0,0.003087463090196252,0.9969124794006348
2.0,0.0031000813469290733,0.9968999624252319
2.0,0.003273764858022332,0.9967261552810669
2.0,0.00237641716375947,0.99762362241745
2.0,0.003274275455623865,0.9967256784439087
2.0,0.003558885073289275,0.9964410662651062
2.0,0.0024951559025794268,0.9975048899650574
2.0,0.004630038980394602,0.9953699707984924
2.0,0.0030004060827195644,0.9969995617866516
2.0,0.0020690588280558586,0.9979308843612671
2.0,0.001420478685759008,0.9985795021057129
2.0,0.002212573541328311,0.997787356376648
2.0,0.0014346744865179062,0.9985653758049011
2.0,0.0013129739090800285,0.9986869692802429
2.0,0.0016336498083546758,0.9983664155006409
2.0,0.001076304935850203,0.9989237189292908
2.0,0.0013051838614046574,0.9986948370933533
2.0,0.0011536095989868045,0.9988464117050171
2.0,0.0012438996927812696,0.9987560510635376
2.0,0.001010006875731051,0.998989999294281
2.0,0.0024466689210385084,0.9975534081459045
2.0,0.002657580189406872,0.9973424077033997
2.0,0.0026222041342407465,0.997377872467041
2.0,0.0013350878143683076,0.9986648559570312
2.0,0.0023268943186849356,0.9976730942726135
2.0,0.002949548652395606,0.997050404548645
2.0,0.0584978424012661,0.9415021538734436
2.0,0.28228557109832764,0.7177144289016724
2.0,0.3316362798213959,0.6683636903762817
2.0,0.3563908636569977,0.6436091065406799
2.0,0.26696670055389404,0.733033299446106
2.0,0.1628241091966629,0.8371759057044983
2.0,0.019130755215883255,0.9808692932128906
2.0,0.007306625600904226,0.992693305015564
2.0,0.0029957853257656097,0.9970042109489441
2.0,0.002508849836885929,0.9974911212921143
2.0,0.001545693725347519,0.9984543323516846
2.0,0.0020196500699967146,0.9979804158210754
2.0,0.001441200147382915,0.9985588192939758
2.0,0.001790992682799697,0.9982089996337891
2.0,0.0020438050851225853,0.9979561567306519
2.0,0.0027453890070319176,0.9972546696662903
2.0,0.005120293702930212,0.9948797225952148
2.0,0.0019150276202708483,0.9980850219726562
2.0,0.0024550578091293573,0.9975449442863464
2.0,0.0024312252644449472,0.9975687861442566
2.0,0.0030081274453550577,0.9969918727874756
2.0,0.004634876269847155,0.9953651428222656
2.0,0.0019632454495877028,0.998036801815033
1.0,0.8066601157188416,0.19333982467651367
1.0,0.8654258251190186,0.13457413017749786
1.0,0.7731855511665344,0.22681443393230438
1.0,0.8293593525886536,0.17064064741134644
1.0,0.9129981398582458,0.08700186759233475
1.0,0.9290323257446289,0.0709676444530487
1.0,0.9243437647819519,0.07565630227327347
1.0,0.9252567291259766,0.07474326342344284
1.0,0.8728837370872498,0.1271163374185562
1.0,0.9409549832344055,0.05904502794146538
1.0,0.8981302380561829,0.1018698439002037
1.0,0.9210847616195679,0.0789152979850769
1.0,0.9434593915939331,0.05654057860374451
1.0,0.9473301768302917,0.05266982316970825
1.0,0.9547353982925415,0.04526454582810402
1.0,0.950481653213501,0.049518369138240814
1.0,0.9592771530151367,0.040722839534282684
1.0,0.9313112497329712,0.06868875026702881
1.0,0.9424251317977905,0.05757485330104828
1.0,0.9527570009231567,0.047243062406778336
1.0,0.9270880818367004,0.07291197776794434
1.0,0.8816177845001221,0.11838226020336151
1.0,0.9508694410324097,0.04913061112165451
1.0,0.8413688540458679,0.15863114595413208
1.0,0.9446173310279846,0.055382732301950455
1.0,0.9385499954223633,0.06144997105002403
1.0,0.9395728707313538,0.06042713671922684
1.0,0.9493310451507568,0.050668951123952866
1.0,0.9036566019058228,0.09634339064359665
1.0,0.939105212688446,0.06089479848742485
1.0,0.9157946705818176,0.08420531451702118
1.0,0.9126635193824768,0.08733643591403961
1.0,0.9223706722259521,0.07762933522462845
1.0,0.8872431516647339,0.11275685578584671
1.0,0.9230703711509705,0.07692961394786835
1.0,0.9040867686271667,0.09591325372457504
1.0,0.9316635131835938,0.06833645701408386
1.0,0.8754318952560425,0.12456809729337692
0.0,0.9997263550758362,0.0002736225142143667
0.0,0.9997428059577942,0.0002572184894233942
0.0,0.9996084570884705,0.00039160437881946564
0.0,0.9997953772544861,0.0002046619774773717
0.0,0.9997943043708801,0.00020570865308400244
0.0,0.9997943043708801,0.00020576007955241948
0.0,0.9998418092727661,0.00015813858772162348
0.0,0.9998598098754883,0.00014014029875397682
0.0,0.999731719493866,0.00026828094269149005
0.0,0.9997629523277283,0.0002370062138652429
0.0,0.9998886585235596,0.00011137937690364197
0.0,0.9997609257698059,0.00023907404101919383
0.0,0.9997697472572327,0.00023031386081129313
0.0,0.999760091304779,0.00023987476015463471
0.0,0.9998052716255188,0.0001947323326021433
0.0,0.9998420476913452,0.00015788816381245852
0.0,0.9998800754547119,0.00011991627252427861
0.0,0.9997957348823547,0.00020426388073246926
0.0,0.999700665473938,0.0002993907837662846
0.0,0.9997629523277283,0.00023709800734650344
0.0,0.9998551607131958,0.0001447615650249645
0.0,0.9997658133506775,0.0002342470397707075
0.0,0.9998173117637634,0.00018270495638716966
0.0,0.9998010993003845,0.00019894189608749002
0.0,0.9998216032981873,0.0001784725027391687
0.0,0.9998340606689453,0.00016587262507528067
0.0,0.9998251795768738,0.00017482115072198212
0.0,0.9998075366020203,0.00019252723723184317
0.0,0.9998472929000854,0.00015270426229108125
0.0,0.9998325109481812,0.0001674878440098837
0.0,0.9998421669006348,0.00015786319272592664
0.0,0.9997261166572571,0.0002738461771514267
0.0,0.9945679903030396,0.005432073026895523
0.0,0.9029947519302368,0.09700530022382736
0.0,0.8526884317398071,0.14731156826019287
0.0,0.9699426293373108,0.030057420954108238
0.0,0.9969555139541626,0.003044470679014921
0.0,0.9993451237678528,0.0006548975361511111
0.0,0.9996480941772461,0.0003518610028550029
0.0,0.9994933605194092,0.0005066259764134884
0.0,0.9997658133506775,0.00023419319768436253
0.0,0.9997830986976624,0.00021695841860491782
0.0,0.999813973903656,0.00018607826496008784
0.0,0.9995908141136169,0.0004092216840945184
0.0,0.9998413324356079,0.00015865782916080207
0.0,0.9996503591537476,0.000349669047864154
0.0,0.9998233914375305,0.00017666324856691062
0.0,0.9998083710670471,0.00019167769642081112
0.0,0.999796450138092,0.00020362608483992517
0.0,0.9996190071105957,0.0003809527261182666
0.0,0.9997979998588562,0.00020201403822284192
0.0,0.9998476505279541,0.00015228852862492204
0.0,0.9997929930686951,0.00020706925715785474
0.0,0.9997616410255432,0.00023836505715735257
0.0,0.9997054934501648,0.0002944903972093016
0.0,0.9997281432151794,0.0002717952011153102
0.0,0.9997879862785339,0.00021205049415584654
0.0,0.999671459197998,0.00032857112819328904
0.0,0.9998189806938171,0.0001810765970731154
0.0,0.999693751335144,0.0003062538744416088
0.0,0.9996916055679321,0.0003084615455009043
0.0,0.9997301697731018,0.00026979277026839554
0.0,0.9996923208236694,0.00030766503186896443
0.0,0.9997093081474304,0.00029066033312119544
0.0,0.9998453855514526,0.0001546223647892475
0.0,0.9987647533416748,0.0012352218618616462
2.0,0.0021403960417956114,0.9978596568107605
2.0,0.0035932750906795263,0.9964067339897156
2.0,0.2557366192340851,0.7442633509635925
2.0,0.40216511487960815,0.5978348851203918
2.0,0.21491777896881104,0.785082221031189
2.0,0.3890496492385864,0.6109502911567688
2.0,0.12231755256652832,0.8776824474334717
2.0,0.4717044532299042,0.5282955169677734
2.0,0.2036115527153015,0.7963884472846985
2.0,0.03292379900813103,0.9670762419700623
2.0,0.01272633858025074,0.9872736930847168
2.0,0.009171992540359497,0.9908280372619629
2.0,0.004329612944275141,0.9956704378128052
2.0,0.005221128463745117,0.9947788715362549
2.0,0.00648099509999156,0.9935190081596375
2.0,0.003212212584912777,0.9967877864837646
2.0,0.0039737774059176445,0.9960262775421143
2.0,0.0019641341641545296,0.9980358481407166
2.0,0.002098352648317814,0.9979016780853271
2.0,0.003183939028531313,0.996816098690033
2.0,0.004160668700933456,0.9958393573760986
2.0,0.0052688284777104855,0.9947311878204346
2.0,0.002768672304227948,0.9972313046455383
2.0,0.00281687849201262,0.9971831440925598
2.0,0.003853728761896491,0.9961463212966919
2.0,0.002091009868308902,0.9979090690612793
2.0,0.0014707433292642236,0.9985291957855225
2.0,0.001735000521875918,0.9982649683952332
2.0,0.0024341782554984093,0.9975658655166626
2.0,0.0015133597189560533,0.9984866380691528
2.0,0.0024428428150713444,0.9975571632385254
2.0,0.0017538696993142366,0.9982461929321289
2.0,0.0017047458095476031,0.998295247554779
2.0,0.0017020506784319878,0.9982979893684387
2.0,0.001899397000670433,0.9981005787849426
2.0,0.0019528879784047604,0.9980471134185791
2.0,0.0015437138499692082,0.9984562397003174
2.0,0.001967262476682663,0.9980327486991882
2.0,0.0015308944275602698,0.9984690546989441
2.0,0.0017126812599599361,0.9982872605323792
2.0,0.008523689582943916,0.9914762377738953
2.0,0.36652618646621704,0.6334737539291382
2.0,0.28302425146102905,0.7169756889343262
2.0,0.3676164150238037,0.6323835849761963
2.0,0.4043482840061188,0.5956516861915588
2.0,0.17181289196014404,0.828187108039856
2.0,0.017634522169828415,0.9823654294013977
2.0,0.010809135623276234,0.989190936088562
2.0,0.00939140934497118,0.9906085729598999
2.0,0.003023978555575013,0.9969760179519653
2.0,0.0023896589409559965,0.997610330581665
2.0,0.002100664423778653,0.9978992938995361
2.0,0.0016422182088717818,0.9983577132225037
2.0,0.0070177405141294,0.9929822683334351
2.0,0.0035853311419487,0.9964146614074707
2.0,0.0033366309944540262,0.9966633915901184
2.0,0.0019059149781242013,0.9980940222740173
2.0,0.0029949909076094627,0.997005045413971
2.0,0.0013994650216773152,0.9986005425453186
2.0,0.0022393898107111454,0.997760534286499
2.0,0.002965556923300028,0.9970344305038452
2.0,0.002190995728597045,0.9978089928627014
2.0,0.002567094750702381,0.9974328875541687
2.0,0.004045390523970127,0.9959546327590942
2.0,0.002943635219708085,0.9970563650131226
2.0,0.002039046958088875,0.9979609251022339
2.0,0.002938883611932397,0.9970610737800598
1.0,0.8929543495178223,0.10704559087753296
1.0,0.8755287528038025,0.12447130680084229
1.0,0.8110928535461426,0.18890713155269623
1.0,0.9094845652580261,0.09051546454429626
1.0,0.935630202293396,0.0643698051571846
1.0,0.9238829016685486,0.07611717283725739
1.0,0.9400426745414734,0.059957388788461685
1.0,0.9386141896247864,0.06138584017753601
1.0,0.903601884841919,0.09639816731214523
1.0,0.9301607012748718,0.06983926892280579
1.0,0.8790856599807739,0.12091436237096786
1.0,0.9103666543960571,0.08963334560394287
1.0,0.8804183006286621,0.1195816844701767
1.0,0.9511061906814575,0.048893868923187256
1.0,0.8888412117958069,0.11115875840187073
1.0,0.9399014115333557,0.06009861081838608
1.0,0.9001813530921936,0.09981861710548401
1.0,0.9633408188819885,0.036659225821495056
1.0,0.9289518594741821,0.07104809582233429
1.0,0.9576160311698914,0.04238400608301163
1.0,0.9217004776000977,0.07829947024583817
1.0,0.9120645523071289,0.08793549239635468
1.0,0.9624155163764954,0.037584494799375534
1.0,0.9401475787162781,0.059852439910173416
1.0,0.9096372127532959,0.0903628021478653
1.0,0.9506081342697144,0.04939192533493042
1.0,0.9146544933319092,0.08534552901983261
1.0,0.8705952167510986,0.12940479815006256
1.0,0.9418579339981079,0.05814206600189209
1.0,0.878282904624939,0.12171714752912521
1.0,0.8774688243865967,0.12253116071224213
1.0,0.885876476764679,0.11412354558706284
1.0,0.8592442274093628,0.1407557874917984
1.0,0.8916332721710205,0.10836675763130188
1.0,0.9470275640487671,0.05297249183058739
1.0,0.9158884882926941,0.08411148190498352
1.0,0.8643993139266968,0.13560068607330322
1.0,0.7264460325241089,0.2735539674758911
2.0,0.002028749091550708,0.99797123670578
2.0,0.0016955544706434011,0.9983043670654297
2.0,0.0018004887970164418,0.998199462890625
2.0,0.0014867709251120687,0.9985131621360779
2.0,0.001749325543642044,0.9982506632804871
2.0,0.0011118958937004209,0.9988880753517151
2.0,0.0016037265304476023,0.9983962178230286
2.0,0.0010093506425619125,0.9989905953407288
2.0,0.0009473584941588342,0.9990525841712952
2.0,0.0011068970197811723,0.9988930821418762
2.0,0.001057774992659688,0.9989421963691711
2.0,0.0022820604499429464,0.9977179765701294
2.0,0.0018590709660202265,0.9981409311294556
2.0,0.0015755523927509785,0.9984244108200073
2.0,0.001799041056074202,0.9982008934020996
2.0,0.0014279723400250077,0.9985719919204712
2.0,0.0016498842742294073,0.9983501434326172
2.0,0.0016825123457238078,0.9983174800872803
2.0,0.0010343826143071055,0.9989656209945679
2.0,0.0023947888985276222,0.9976052045822144
2.0,0.0016494907904416323,0.9983505010604858
2.0,0.0017898569349199533,0.9982101917266846
2.0,0.0018992895493283868,0.9981006979942322
2.0,0.0014836848713457584,0.9985162615776062
2.0,0.003382159397006035,0.99661785364151
2.0,0.0016399964224547148,0.9983599781990051
2.0,0.0023223271127790213,0.997677743434906
2.0,0.0015826041344553232,0.9984173774719238
2.0,0.0017168358899652958,0.9982831478118896
2.0,0.0033994349651038647,0.9966005682945251
2.0,0.0024238612968474627,0.9975761771202087
2.0,0.0016785124316811562,0.9983214735984802
2.0,0.002120155841112137,0.9978798627853394
2.0,0.0023041844833642244,0.9976957440376282
2.0,0.002075880067422986,0.9979240894317627
2.0,0.0020870505832135677,0.9979129433631897
2.0,0.0015666619874536991,0.9984332919120789
2.0,0.0018248448614031076,0.9981751441955566
2.0,0.00263912882655859,0.99736088514328
2.0,0.0021836303640156984,0.9978163242340088
2.0,0.00138573267031461,0.9986143112182617
2.0,0.0011143464362248778,0.9988856911659241
2.0,0.001559442258439958,0.9984405636787415
2.0,0.0014637684216722846,0.998536229133606
2.0,0.0010771638480946422,0.9989227652549744
2.0,0.0010131786111742258,0.9989867806434631
2.0,0.00188726675696671,0.9981127977371216
2.0,0.001363585120998323,0.9986364245414734
2.0,0.002023696433752775,0.9979763627052307
2.0,0.0013192740734666586,0.9986807703971863
2.0,0.0018263324163854122,0.998173713684082
2.0,0.0017541901906952262,0.9982458353042603
2.0,0.0010765233309939504,0.9989234805107117
2.0,0.0019773035310208797,0.9980226755142212
2.0,0.0024102849420160055,0.9975897073745728
2.0,0.0017895135097205639,0.9982105493545532
2.0,0.0019099523779004812,0.9980900883674622
2.0,0.0013585789129137993,0.9986414313316345
2.0,0.0018736269557848573,0.9981263279914856
2.0,0.0016519710188731551,0.9983479976654053
2.0,0.0016411584801971912,0.9983587861061096
2.0,0.0011512601049616933,0.9988486766815186
2.0,0.0019715004600584507,0.9980284571647644
2.0,0.0013636044459417462,0.9986364245414734
2.0,0.0011258228914812207,0.9988741278648376
2.0,0.001324400189332664,0.998675525188446
0.0,0.9975245594978333,0.002475386019796133
0.0,0.9988635778427124,0.0011363821104168892
0.0,0.9991757273674011,0.0008242028416134417
0.0,0.9993703961372375,0.0006296656210906804
0.0,0.9995668530464172,0.0004331138334237039
0.0,0.9994495511054993,0.0005504305590875447
0.0,0.9994605183601379,0.0005394289619289339
0.0,0.9994238615036011,0.0005761085194535553
0.0,0.9994971752166748,0.0005028152954764664
0.0,0.9995028972625732,0.0004970412119291723
0.0,0.9996322393417358,0.00036775865009985864
0.0,0.9996497631072998,0.00035029230639338493
0.0,0.9994820952415466,0.0005179773434065282
0.0,0.9993252754211426,0.0006747564766556025
0.0,0.9993906021118164,0.0006093964329920709
0.0,0.999290943145752,0.0007090559229254723
0.0,0.9993962049484253,0.0006037329440005124
0.0,0.9993290901184082,0.0006709685549139977
0.0,0.999350368976593,0.0006496465066447854
0.0,0.9993284940719604,0.0006715510389767587
0.0,0.9991050362586975,0.0008949221228249371
0.0,0.9993131160736084,0.0006869406206533313
0.0,0.9991011619567871,0.0008988521876744926
0.0,0.9994328618049622,0.000567073468118906
0.0,0.9993557333946228,0.0006442520534619689
0.0,0.9994155168533325,0.0005845304112881422
0.0,0.999258816242218,0.000741113384719938
0.0,0.9992606043815613,0.0007394087733700871
0.0,0.9993419051170349,0.0006580614717677236
0.0,0.9992362260818481,0.0007638449897058308
0.0,0.9991670846939087,0.0008329611737281084
0.0,0.9993277788162231,0.0006721916724927723
0.0,0.9992998838424683,0.0007001020130701363
0.0,0.9991788268089294,0.0008211863460019231
0.0,0.999097466468811,0.0009025795152410865
0.0,0.9992965459823608,0.000703430559951812
0.0,0.9993451237678528,0.0006548420060425997
0.0,0.9990297555923462,0.0009703143732622266
0.0,0.999263346195221,0.00073670269921422
0.0,0.9989909529685974,0.001009070547297597
0.0,0.9992306232452393,0.0007693211664445698
0.0,0.9992515444755554,0.0007484301459044218
0.0,0.9988247752189636,0.0011751551646739244
0.0,0.9989333748817444,0.001066568773239851
0.0,0.999148964881897,0.0008510301704518497
0.0,0.9989649057388306,0.001035100664012134
0.0,0.9989657402038574,0.0010342613095417619
0.0,0.9989940524101257,0.001005935133434832
0.0,0.9985881447792053,0.0014117767568677664
0.0,0.999200165271759,0.0007998156943358481
0.0,0.9986201524734497,0.001379809225909412
0.0,0.9990563988685608,0.000943547289352864
0.0,0.9991618394851685,0.0008381794323213398
0.0,0.9987353682518005,0.0012646628310903907
0.0,0.998076319694519,0.0019236349035054445
0.0,0.9986371397972107,0.0013628645101562142
0.0,0.9993508458137512,0.0006491327658295631
0.0,0.9993159770965576,0.0006840585847385228
0.0,0.9992094039916992,0.0007906051469035447
0.0,0.9988462924957275,0.001153640216216445
0.0,0.9984444975852966,0.0015554974088445306
0.0,0.9984883069992065,0.0015116322319954634
0.0,0.9988580942153931,0.0011419261572882533
0.0,0.9982089996337891,0.001791004673577845
0.0,0.9977097511291504,0.0022901783231645823
0.0,0.9977265000343323,0.0022735451348125935
0.0,0.9987711310386658,0.001228835666552186
1.0,0.9013789296150208,0.09862107038497925
